,Sentiment,TwitterID,Date,QueryType,UserID,Tweet
4243,0,1833455788,Sun May 17 23:20:32 PDT 2009,NO_QUERY,myfunclub,"Suppose I'd better get up  Edinburgh/Borders today, site survey to do..."
4244,4,2013618539,Tue Jun 02 23:07:31 PDT 2009,NO_QUERY,MoonBuggy,"I updated 4 days ago but I can't find much to say! I AM alive @jules_rulez, don't worry! "
4245,0,1991805173,Mon Jun 01 07:41:42 PDT 2009,NO_QUERY,par_karlsson,"F*cking f*ck. Seriously, what's wrong with #flash #cs4? Got this after saving a document and reopening it. http://twitpic.com/6eie0 "
4246,4,2060751381,Sat Jun 06 19:30:31 PDT 2009,NO_QUERY,JackieKessler,@kiaras HOLY CATS. Thank you so much for the awesome review! Thrilled you loved the book. 
4247,4,1834322601,Mon May 18 02:29:38 PDT 2009,NO_QUERY,MrLDB,At College With The One And Only Hanna Scott  Love Her So Much! X
4248,0,2256491116,Sat Jun 20 12:51:17 PDT 2009,NO_QUERY,MeggGriffin,Accidently napped? Wish I was at the pool  #squarespace #trackle
4249,4,1822469443,Sat May 16 19:39:01 PDT 2009,NO_QUERY,lovestosing09,is completely in love with her australian prince-Jacob 
4250,4,2072226898,Sun Jun 07 20:37:38 PDT 2009,NO_QUERY,antishay,The sunset today is gorgeous! It's days like this kind that will make me miss my apt.. I can't believe I've been here 1.5 years already 
4251,0,2264284553,Sun Jun 21 03:22:20 PDT 2009,NO_QUERY,dazjlord,misses his girl 
4252,4,2053960321,Sat Jun 06 06:11:29 PDT 2009,NO_QUERY,beerth,http://twitpic.com/6qo2d - this is a very good one 
4253,4,2052825296,Sat Jun 06 02:10:11 PDT 2009,NO_QUERY,arlyana,ok so everyone else's twitter widget isn't working. switched to the less pretty looking widget for now 
4254,0,2066036866,Sun Jun 07 09:46:09 PDT 2009,NO_QUERY,iamcheerbear,@Gripping i know 
4255,0,2003046233,Tue Jun 02 05:45:49 PDT 2009,NO_QUERY,flipsideoftcoin,Damn! Damn! Damn! just realised can't shop online - won't get delivered today!  
4256,0,1966985428,Fri May 29 18:45:46 PDT 2009,NO_QUERY,wonderlandisyou,i have seen the capter more badly and satly of all y am crynngg haha!!! 
4257,0,1969892960,Sat May 30 01:37:40 PDT 2009,NO_QUERY,anitanita,"Never made it to the mall, got on the wrong bus and somehow ended up in Kamakura ... "
4258,0,2253974316,Sat Jun 20 09:02:03 PDT 2009,NO_QUERY,MsAudra,Just got home. The drizzles have begun. Champion of the market almost - no heirloom tomatoes 
4259,0,2175713708,Mon Jun 15 01:46:48 PDT 2009,NO_QUERY,baloteesha,is missing her crazy officemate. 
4260,0,1551300922,Sat Apr 18 08:41:24 PDT 2009,NO_QUERY,feblub,"@nlits : Bad news!  the combo tickets are sold out . go 2 web,they still sell single day ticks, let me kno  xx.  http://bit.ly/MNhT6"
4261,4,2060993167,Sat Jun 06 19:58:32 PDT 2009,NO_QUERY,mcreaseyii,Could you make a showroom of furnature disappear in under an hour...I did...  While wearing loafers and a collard shirt..mmhhmmm!
4262,0,1971087434,Sat May 30 06:10:35 PDT 2009,NO_QUERY,Giselledeniz,hello? some one there?�? 
4263,0,1882204400,Fri May 22 06:26:11 PDT 2009,NO_QUERY,TheCLJ,"@kaleenka I'll hve to try that a little ltr!  We just spent half hour holding her down, making her scream in terror trying to remove it "
4264,0,1834986304,Mon May 18 04:48:55 PDT 2009,NO_QUERY,X_cherise_X,"Sitting chilling, not feeling very well "
4265,4,1686073161,Sun May 03 03:36:50 PDT 2009,NO_QUERY,SKELLUM_MUSIC,Playing at the Ark Edinburgh on 12th June 2009 
4266,0,2199071351,Tue Jun 16 16:58:58 PDT 2009,NO_QUERY,Wolfgang_,@serenetan rise your head...  I feel sooo drained..
4267,4,1980199789,Sun May 31 06:01:17 PDT 2009,NO_QUERY,kijuto,m�nh c? c?m torrent h?t c? ???ng truy?n th? n�y th?y c� l?i v?i m?y th?ng c�ng ??ong net qu� ?� 
4268,4,2000335973,Mon Jun 01 21:53:55 PDT 2009,NO_QUERY,edoggyfresh,Conan was great. time for sleeping. zzz 
4269,4,2184806518,Mon Jun 15 16:26:57 PDT 2009,NO_QUERY,ladyspin,"getting my new system in my ride, mommas gotta have sounds "
4270,0,2069860545,Sun Jun 07 16:39:40 PDT 2009,NO_QUERY,CsDaddy,Y can't I ever find wat I want 
4271,4,2014937079,Wed Jun 03 03:10:39 PDT 2009,NO_QUERY,jmillitweets,@AshleyLTMS finally!! Let's party hard tml!! I bet y'all will be as hot as our weather here! LOL .. Anticipates 
4272,4,1932899462,Tue May 26 22:29:15 PDT 2009,NO_QUERY,XanaduMe,@Snovia only SOME of us women do. We learned the hard way unfortunately. But at least we learned 
4273,0,1685359923,Sun May 03 00:03:21 PDT 2009,NO_QUERY,edwardbarry, going to lay down. Fuck tonight
4274,4,1982720724,Sun May 31 11:46:11 PDT 2009,NO_QUERY,dopemaneazyecpt,@LuxiTheOfficial im get off work in 3 hours 15 min then probably chill lol drink a corona 1 or 2 then watch a movie or something 
4275,0,2301298114,Tue Jun 23 15:15:24 PDT 2009,NO_QUERY,AllieBucho,none of my friends have twitter???? 
4276,4,2068871546,Sun Jun 07 14:51:10 PDT 2009,NO_QUERY,kyle_calilung,Dill pickle pringles = freakin amazing 
4277,0,1963057269,Fri May 29 12:08:13 PDT 2009,NO_QUERY,b_howell,Last free Friday. 
4278,0,2200860182,Tue Jun 16 19:28:28 PDT 2009,NO_QUERY,kellyrenea,What does pneumonia feel like?  It's really hard to breathe.
4279,4,1989174331,Mon Jun 01 00:35:47 PDT 2009,NO_QUERY,winlotteryinfo,@Sandavier fooling them with what?? Interesting tweets btw... Good Luck with all. Emily 
4280,0,2013642790,Tue Jun 02 23:11:19 PDT 2009,NO_QUERY,PandaCatBaby,@Kimberley__ Wow she seems like a lunatic...that's ridiculous 
4281,0,1834208112,Mon May 18 02:02:41 PDT 2009,NO_QUERY,sarahkathrina,wants to watch how i met your mother 
4282,0,2266899061,Sun Jun 21 09:17:07 PDT 2009,NO_QUERY,MollieBird,"Just made brunch for the boys. Now it's time to clean the mess.  Happy Father's Day, all!!"
4283,0,2264957570,Sun Jun 21 05:24:48 PDT 2009,NO_QUERY,magpie820,"is not loving anything about life right now; broken laptop, stolen phone, terrible  cramps &amp; i really miss my best friend. "
4284,4,1883179105,Fri May 22 08:08:07 PDT 2009,NO_QUERY,emmey,@andyqsmith and you still are  hmmm i could just eat some summer pudding justnow
4285,4,1685645458,Sun May 03 01:21:26 PDT 2009,NO_QUERY,jaixom,is cleaning out the media rack... and found the Class of 2003 KGV VCD.  Good Times! 
4286,0,1557585919,Sun Apr 19 04:59:08 PDT 2009,NO_QUERY,ljdavies68,@GracieDarling too early. i'm not ready to get old 
4287,4,2070346958,Sun Jun 07 17:32:02 PDT 2009,NO_QUERY,tpviews,@MikeConway I said &quot;app store&quot; in the tweet. That would be the clue.  http://cli.gs/HLaPBq
4288,4,1557526786,Sun Apr 19 04:38:51 PDT 2009,NO_QUERY,LoveNKOTBdonnie,@DonnieWahlberg hello glad to here last night was a blast. Now MAY the cruise wish I could go bit can't afford hope you guys have a blast 
4289,4,1565430621,Mon Apr 20 06:44:25 PDT 2009,NO_QUERY,smlacy,@miscellaneaarts I don't need smallness/portability. I need to see what I'm doing! 
4290,0,2285265102,Mon Jun 22 14:54:55 PDT 2009,NO_QUERY,elinavernay,is start to work and she is very tired... 
4291,4,1554199384,Sat Apr 18 16:20:29 PDT 2009,NO_QUERY,BevyJean72,@Liverpool_TX that would be hysterical!!!  
4292,4,2060889094,Sat Jun 06 19:46:31 PDT 2009,NO_QUERY,Kunawolf,"@itsonlywords why of course  Easy, Easy, just shredded zucchini and your favorite cheddar, layered &amp; seasoned to taste &amp; bake...."
4293,0,1997600023,Mon Jun 01 17:07:53 PDT 2009,NO_QUERY,rakefet27,@btmenw after Hillary did. 
4294,4,1976581763,Sat May 30 18:30:09 PDT 2009,NO_QUERY,amirahabdullah,up and early today 
4295,0,1981624256,Sun May 31 09:32:56 PDT 2009,NO_QUERY,yelperalp,@kevingc you just broke my twidroid 
4296,0,1970437332,Sat May 30 03:51:58 PDT 2009,NO_QUERY,Caiteee,i wish i had a presonl shopper and no budget  !!
4297,4,1830923168,Sun May 17 17:51:19 PDT 2009,NO_QUERY,waitfortherain,"@solitaireclay07 yup there's always Disneyland, universal studios, knotts, etc. "
4298,0,2058279018,Sat Jun 06 14:37:23 PDT 2009,NO_QUERY,scottald,It's soooooooo cold 
4299,4,2062264417,Sat Jun 06 22:45:13 PDT 2009,NO_QUERY,parlai,@forensicmama Nominees are out on the 16th. I hope the people over at the Emmys have sense this year. 
4300,4,1826348957,Sun May 17 08:17:48 PDT 2009,NO_QUERY,AyeUpLaura,"@danipoynterjudd lol oh well, other will just have to deal with it "
4301,4,1692216800,Sun May 03 19:31:23 PDT 2009,NO_QUERY,Cheavor,@weweclothing Your clothes is Fantabulous 
4302,0,1883316006,Fri May 22 08:21:23 PDT 2009,NO_QUERY,javawug,"@robertbasic: &quot;if you hover a music file in File Browser on #ubuntu, it'll automatically play the song. that's awsm&quot;. doesn't work 4 me "
4303,4,1966932776,Fri May 29 18:39:56 PDT 2009,NO_QUERY,PrinceZimboo,@thebigdurian  Heh!!!! Big up yourself 
4304,4,1824955051,Sun May 17 03:41:21 PDT 2009,NO_QUERY,madonnamike,Mkay--starting my shift. Have a great day all 
4305,0,2065819622,Sun Jun 07 09:21:13 PDT 2009,NO_QUERY,carlospreising,Studying time. Finals are coming up. 
4306,0,2044450403,Fri Jun 05 09:22:35 PDT 2009,NO_QUERY,JillianBlackman,such a sleepy bean... and it's friday  ... I should be out enjoying the sunshine!
4307,4,2192718354,Tue Jun 16 07:27:02 PDT 2009,NO_QUERY,25black,Swim practice byeeee 
4308,4,1966746257,Fri May 29 18:19:27 PDT 2009,NO_QUERY,ayesi,#myweakness is YOU. aww.. cheesy eh? lol #myweakness is being appreciated. 
4309,4,1997389170,Mon Jun 01 16:45:52 PDT 2009,NO_QUERY,Kolma,WOO BOUGHT PSU ACCOUNT time to play online after all patches downloaded 
4310,0,1680770609,Sat May 02 12:27:25 PDT 2009,NO_QUERY,SGuerra461,I hate family gatherings 
4311,4,1693378385,Sun May 03 22:22:01 PDT 2009,NO_QUERY,amymarie24,@wmwdwrd  lol im just impatient! i hate &quot;coming soon&quot; i want it NOW 
4312,4,1835285159,Mon May 18 05:37:33 PDT 2009,NO_QUERY,gleegirloz,"@lilyofoz  Nah my fault ..anyway we need 160.....apparently,lol!BTW thanks for the follow! "
4313,4,2053801512,Sat Jun 06 05:44:36 PDT 2009,NO_QUERY,wills_,"@Dom1985 Hehe thanks, I'll let u know if it helps lol "
4314,4,1881079637,Fri May 22 03:31:51 PDT 2009,NO_QUERY,cleartrip,@Expedia is now following @Cleartrip 
4315,0,2228646906,Thu Jun 18 14:42:23 PDT 2009,NO_QUERY,Kanasha,Is slowly getting back into work mode. This weather just makes me want to lay around all day &amp; neglect my work...so not good stuff 
4316,0,2246897715,Fri Jun 19 18:17:16 PDT 2009,NO_QUERY,alneeZy,my poor dog dexter got neutered today...he's been crying since i got bak home 
4317,4,2060905509,Sat Jun 06 19:48:24 PDT 2009,NO_QUERY,cchacara,@airika18 cool picture 
4318,4,1677094722,Sat May 02 00:26:13 PDT 2009,NO_QUERY,LizPagel,I got my first package from home!! I wonder what's inside!!  What a wonderful day!!! 
4319,0,2235813570,Fri Jun 19 02:08:21 PDT 2009,NO_QUERY,Mercurysunblast,My manager just texted us saying: &quot;Good Morning its iPhone Friday &quot; God help me... Plus I woke up w/2 mosquito bites on my neck 
4320,4,1882077675,Fri May 22 06:11:08 PDT 2009,NO_QUERY,xlittlefinn,But I get to be Aunt Kerry so I guess it's okay. 
4321,0,2240993083,Fri Jun 19 10:24:44 PDT 2009,NO_QUERY,kassrhunt,"Dr. A: I think I did read that email, but I haven't looked at it again.  Man, you guys are so mean... "
4322,0,2218151573,Wed Jun 17 21:58:50 PDT 2009,NO_QUERY,GAROCHOA,2day was the last class of: French &amp; Law.  
4323,4,1469560476,Tue Apr 07 06:45:02 PDT 2009,NO_QUERY,Amy_E_W,@LozJ94 hey lolly i suggest you folly @schofe @AlanCarr  @CHRISDJMOYLES  @REGYATES  @sk8mate  @xxandip  there is loads more but they cool 
4324,4,1468459220,Tue Apr 07 01:47:56 PDT 2009,NO_QUERY,Lukewestbbz,"Only just woke up,  8 hours sleep is so great. I want a costa hot chocolate with marshmellows! xxzx"
4325,4,2070747253,Sun Jun 07 18:13:47 PDT 2009,NO_QUERY,XMelissaJonasX,@arwatts awhh yay!thats good! 
4326,0,2054103858,Sat Jun 06 06:34:00 PDT 2009,NO_QUERY,loulouhusk,"Leaving for America early tonight with Nina's friend.... should be exciting.... i haven't even packed yet, Oppps "
4327,4,2044733996,Fri Jun 05 09:45:10 PDT 2009,NO_QUERY,ThomasShaped,@paauul Aah I saw that  It's real good!
4328,4,2064169500,Sun Jun 07 05:27:12 PDT 2009,NO_QUERY,fherchie,@archukat UST is pretty cool. Do you have any plans what to take up for college? 
4329,4,2010305103,Tue Jun 02 17:09:32 PDT 2009,NO_QUERY,SeelDem,I'll catch you TC 
4330,4,2071285931,Sun Jun 07 19:08:44 PDT 2009,NO_QUERY,nandoaires,"Nerds do mundo, morram de inveja: vou assistir &quot;Tales of the Black Freighter&quot; "
4331,4,2061637258,Sat Jun 06 21:17:14 PDT 2009,NO_QUERY,jmanon,@japhy79 It was really hard work trying to find that many people.  You rock thanks for the 411.
4332,0,2188902064,Mon Jun 15 22:48:22 PDT 2009,NO_QUERY,MariamNasrallah,@rshanableh mabrook ya gumar I have been trying to lose 2 pounds for the past 4 months 
4333,4,2060419910,Sat Jun 06 18:52:21 PDT 2009,NO_QUERY,SonyaJMills,@rcaplice thanks for the laugh! I'm sure you two will get along. and @cjcubs thanks for the trust 
4334,0,1882574217,Fri May 22 07:06:55 PDT 2009,NO_QUERY,tsm121,Feeling really tired today.I think I'm getting sick 
4335,4,1882523946,Fri May 22 07:01:39 PDT 2009,NO_QUERY,twobikes617,"@AshleyMCohen Yes, the Napoleon is the bomb.com. The line is worth it try one day when you aren't ravenous.  You won't be disappointed "
4336,4,1827691030,Sun May 17 11:14:40 PDT 2009,NO_QUERY,karlaarandela,"9 awesome months, baby!!!  Tomorrow, we cook "
4337,4,1965217993,Fri May 29 15:32:03 PDT 2009,NO_QUERY,lizzy1e,@detailfreak That's a really cool idea and the projection would be awesome. 
4338,4,1833833170,Mon May 18 00:37:06 PDT 2009,NO_QUERY,SomeoneInGreen,Today I start to twitter in English cause I have to improve my language skills. Please be forbear with me 
4339,0,1678406757,Sat May 02 06:36:20 PDT 2009,NO_QUERY,Lillypuff,is SO SO SO SO SO SO SO bored! And its going to be like that the whole day!! whaaaa 
4340,4,2004586533,Tue Jun 02 08:25:55 PDT 2009,NO_QUERY,fancyfembot,@CASizemore Note to self: Don't tweet about smacking your computer 
4341,0,1980560920,Sun May 31 07:05:02 PDT 2009,NO_QUERY,failwatcher,"FAIL! @eloryj: multi-tasking fail=following twitter, reading porn and knitting *unpicks* "
4342,0,2327645568,Thu Jun 25 08:36:29 PDT 2009,NO_QUERY,blm03,@MomSpark Love those houses.  Still can't afford it   Can you get them to send me one for free to review?  LOL #jonandkate
4343,0,1685915636,Sun May 03 02:45:42 PDT 2009,NO_QUERY,sofiazamora,Mr. Twitter me enoj� con vos. 
4344,4,1984533755,Sun May 31 15:17:43 PDT 2009,NO_QUERY,prokicker,@DonnaDPool Hey there! I've been following you for a while. Would you like to add me to your following list? Please? 
4345,0,2197395761,Tue Jun 16 13:43:46 PDT 2009,NO_QUERY,thersa,My yankee stadium last season key chain fell off and is gone  
4346,4,1679107313,Sat May 02 08:33:07 PDT 2009,NO_QUERY,clauchriJBfans,@mileycyrus http://twitpic.com/4cykv - cool !btw miley we saw ur movie yesterday and it was awesome!!welld one 
4347,4,1882079828,Fri May 22 06:11:23 PDT 2009,NO_QUERY,BrieEngelken,@interactivejeff Just gearing up in anticipation of the long weekend! It's a good epic 
4348,0,2254822169,Sat Jun 20 10:20:14 PDT 2009,NO_QUERY,jackieeLYNNN,i am doing nothing at all.. 
4349,4,1976810554,Sat May 30 19:08:39 PDT 2009,NO_QUERY,ashcalabrese,making cupcakes 
4350,0,1771160308,Mon May 11 23:23:37 PDT 2009,NO_QUERY,SophiaGha,is that Greece i hear calling my name. I want the sun and beach asap! 
4351,4,1975818020,Sat May 30 15:58:10 PDT 2009,NO_QUERY,darenBBC,@jaybranch niiiiice man  have u heard their latest ? http://bit.ly/bjqmO
4352,4,2190633980,Tue Jun 16 03:17:30 PDT 2009,NO_QUERY,StephEdwards_x,@noahcyruus http://twitpic.com/7j7y7 - whoo finally some real proof  x
4353,4,2051921508,Fri Jun 05 23:09:14 PDT 2009,NO_QUERY,LoneIcthyo,Messin about with Quake Live 
4354,0,2210799182,Wed Jun 17 12:02:13 PDT 2009,NO_QUERY,Cosmo_Gurl,Im still sick  and im gettin other people sick too sorry
4355,4,1564433654,Mon Apr 20 03:28:18 PDT 2009,NO_QUERY,EmilyMercer,looking at old childhood pictures. reminising and listening to taylor swift 
4356,0,1793452491,Thu May 14 02:45:04 PDT 2009,NO_QUERY,leishae,@JemDevenish Lol. Did you try for theater sports? I forgot it was on 
4357,0,2053564247,Sat Jun 06 04:59:52 PDT 2009,NO_QUERY,x7laurax7,working late night on a saturday sucks 
4358,4,2177278966,Mon Jun 15 05:48:49 PDT 2009,NO_QUERY,ala1ne,@jamie_oliver still waiting to hear about a gluten free menu @recipese ! love ur shop just need to be able to make a full set menu  xx
4359,4,1881077053,Fri May 22 03:31:18 PDT 2009,NO_QUERY,Mod3rnart,@hjmart Thanx for the promo 
4360,0,1822867110,Sat May 16 20:34:18 PDT 2009,NO_QUERY,cindysjourney,I'm half way thru my packing for hawaii. missing all my bali stuff I left in jkt. 
4361,0,2015859575,Wed Jun 03 05:40:31 PDT 2009,NO_QUERY,gaby013,Going to school...idk how much I can take this..... 
4362,4,2051979249,Fri Jun 05 23:18:44 PDT 2009,NO_QUERY,TamaraCG,I missed Follow Friday! But much love to @inanemusings (GO CELTICS!) and @SidelinePass 
4363,0,2253972783,Sat Jun 20 09:01:54 PDT 2009,NO_QUERY,sandiemason,still can't watch 'the corpse bride' :/ subtitles don't fit 
4364,4,1970269803,Sat May 30 03:09:33 PDT 2009,NO_QUERY,Mlm_uk2,http://tr.im/jjVI Mission Statement or something like that  | psykoid.com http://trim.li/nk/2mZ
4365,0,1826006333,Sun May 17 07:27:45 PDT 2009,NO_QUERY,DestinyTrack42,@Sheena_D No mam! I didn't seeeeee that  When are you coming to Houston?
4366,4,2049556748,Fri Jun 05 17:05:19 PDT 2009,NO_QUERY,StevenJonathan,Hangin with the family!!! Life is Good 
4367,4,2058299384,Sat Jun 06 14:39:49 PDT 2009,NO_QUERY,amongststars,@killthemuse  Haha no problem.
4368,4,1962045661,Fri May 29 10:26:22 PDT 2009,NO_QUERY,brainopera,@denidzo Do tweet if the #udc session mentions anything about cyberactivism 
4369,0,2060365746,Sat Jun 06 18:46:13 PDT 2009,NO_QUERY,Draven,"@cocaine_x damn, that sucks. "
4370,4,2014370992,Wed Jun 03 01:18:26 PDT 2009,NO_QUERY,Puculove,"Watching night at museum 2 at citos with @kathysyahrizal, manda e, keishka, astari, ari  http://myloc.me/2rMj"
4371,0,2053301071,Sat Jun 06 04:03:03 PDT 2009,NO_QUERY,dizzybunny,@BritneyFever do u know if B is off to turkey at all? I can't go now  unless it's in turkey x cos we got houses their but here no1 want
4372,0,2226026886,Thu Jun 18 11:26:32 PDT 2009,NO_QUERY,shannonjenkins,The splitting is today  so sad
4373,4,2014919060,Wed Jun 03 03:07:02 PDT 2009,NO_QUERY,gannotti,processing new Michael on the Go video on Training needs for SharePoint and Other Applications. Was request via Twitter yesterday 
4374,0,2174522465,Sun Jun 14 22:43:53 PDT 2009,NO_QUERY,kirsty_gilfo,"@kaizebarcalipso check your email, sorry couldn't give 2 weeks notice  x"
4375,0,1976390564,Sat May 30 17:13:26 PDT 2009,NO_QUERY,nkotbpinkangels,@christysims can't do all that from tweetdeck. sorry 
4376,0,2265345471,Sun Jun 21 06:22:28 PDT 2009,NO_QUERY,theBenSkywalker,@theMaraJade  why would they say that mum? why? WHY?!  *goes to look at it*
4377,0,2196200258,Tue Jun 16 12:09:23 PDT 2009,NO_QUERY,montanuh,I agree with Perez on the R-Patz thing!!! Leave him alone! 
4378,0,2283684825,Mon Jun 22 12:56:32 PDT 2009,NO_QUERY,HeheBlink,Missin' Brokeback (Mr Holland) ryt bad i want him to come back! 
4379,4,1753678849,Sun May 10 02:52:08 PDT 2009,NO_QUERY,pam_thompson,@jlamshed You're sending tweets to yourself again! 
4380,4,2044003612,Fri Jun 05 08:43:46 PDT 2009,NO_QUERY,SweetEnigma,@Kris_Kitty Why hello there. That's something really sweet to have in common 
4381,0,1995424575,Mon Jun 01 13:28:10 PDT 2009,NO_QUERY,EyeplantDesign,@Campisi Some stations converted. We lost channel 9 -- the Conan channel -- a while back. 
4382,4,2189577369,Tue Jun 16 00:22:05 PDT 2009,NO_QUERY,markross67,"@glennbeck Glenn, you need to start playing guitar man! For me, it is one of the best therapies. "
4383,0,2296011048,Tue Jun 23 08:39:21 PDT 2009,NO_QUERY,kathpink88,"It has been so hot all day and now the rain is lashing down, just as ive put my trampoline up! What are the chances! "
4384,0,2068998835,Sun Jun 07 15:04:53 PDT 2009,NO_QUERY,MikeNolan,@jamiepotter It's not doing much for me on paracetamol 
4385,4,1753973009,Sun May 10 04:23:13 PDT 2009,NO_QUERY,_amberlovely,"@sofiesunshine we got there and there were no grey ones, weren't any at manc either. booo. no doubt see you at a summer show!  xx"
4386,4,2051202932,Fri Jun 05 21:06:07 PDT 2009,NO_QUERY,lyonthelion,I smell garlic fries at the offsprings concert 
4387,4,2009365912,Tue Jun 02 15:34:36 PDT 2009,NO_QUERY,artchickhb,@BellPartners Exactly Allison!  Meaningful communication   That's the key
4388,0,2198462307,Tue Jun 16 16:06:43 PDT 2009,NO_QUERY,sillylovelygirl,It's pouring out! 
4389,4,1970011525,Sat May 30 02:05:28 PDT 2009,NO_QUERY,ekerhovd,What a weather we have in Bergen today... 
4390,4,1981985193,Sun May 31 10:17:35 PDT 2009,NO_QUERY,kaylaatthedisco,@dylanlive How did it taste? haha 
4391,0,2189810912,Tue Jun 16 00:58:24 PDT 2009,NO_QUERY,stencilboy,@penshort could be showers on the way though...the clouds look grey!!! 
4392,0,2185823646,Mon Jun 15 17:57:35 PDT 2009,NO_QUERY,tora931,sitting at home by myself!!! 
4393,0,2255476729,Sat Jun 20 11:19:17 PDT 2009,NO_QUERY,lilianalnyc,is getting ready to go to long island and be with family tonight ... mom is leaving to Paraguay tomoro  ..
4394,0,1467911624,Mon Apr 06 22:46:32 PDT 2009,NO_QUERY,Mati_UOIT,Sitting here wondering why &quot;ED&quot; still has such a strong hold on me 
4395,0,1685473863,Sun May 03 00:32:54 PDT 2009,NO_QUERY,go_bananaas,02:30 am...ana can't sleep...afraid of having nightmares with those horrible sounds from inside the CAT scanner...AAGH! 
4396,4,1834730773,Mon May 18 04:00:48 PDT 2009,NO_QUERY,daytontwinkster,"def, check out the few photos I took yesterday on my flickr, its almost as if I know what Im doing.  http://is.gd/AJbH"
4397,0,2002414159,Tue Jun 02 04:08:33 PDT 2009,NO_QUERY,seriousswagga,@loveandlyrics 
4398,4,2068819365,Sun Jun 07 14:45:23 PDT 2009,NO_QUERY,trish_xo,Needs an effin break!! Ugh.. Off work at 330 then chilis with allisonnnnn. 
4399,0,1992149063,Mon Jun 01 08:17:01 PDT 2009,NO_QUERY,bencathers,I am scared that plaxo just asked me if I use facebook/twitter and flickr. Does this mean even more plaxo spam is about to come my way? 
4400,4,2053802778,Sat Jun 06 05:44:50 PDT 2009,NO_QUERY,mrpearson253,"Up waaaaaaay too early on a Saturday, but still good morning everyone! "
4401,4,2002330024,Tue Jun 02 03:53:45 PDT 2009,NO_QUERY,Jimmy_Jojo,@wellthatdepends SWEEEEET!!!! Awesome seats too bb...  I'll pay you back on Saturday or something....can't wait!
4402,4,1969992023,Sat May 30 02:00:59 PDT 2009,NO_QUERY,jawbella,"Oh, so you wnt 2 pics. ok by me..One shows the body, whtever floats your boat "
4403,0,1824757035,Sun May 17 02:47:42 PDT 2009,NO_QUERY,cec_chick,"My heart goes out to Levi ,his family  those children that suffer with heart diseases "
4404,0,2189234590,Mon Jun 15 23:33:19 PDT 2009,NO_QUERY,mcbeanzyfbaby,"is going to sleep, class in the morning from 9-10:50!  gooooodnight, i miss @xanga haha &lt;3"
4405,4,1824955867,Sun May 17 03:41:35 PDT 2009,NO_QUERY,LittleYellowJen,@BrianMcnugget @SamTelford yall follow these 2 their kindaaaa ssorta rad 
4406,4,2063390594,Sun Jun 07 02:28:06 PDT 2009,NO_QUERY,rockaffairs,@lioness823 I'm awake now 
4407,0,1684849150,Sat May 02 22:14:09 PDT 2009,NO_QUERY,Jackie816Jackie,"Just got back from barnes and noble I know sorry I am a book worm, got 2 books and seventeen to read after state testing this week gross "
4408,0,1827968396,Sun May 17 11:49:18 PDT 2009,NO_QUERY,Misao08,@lannako we have to take 3 module exams this year  they all have different topics within each one!
4409,4,1979461501,Sun May 31 03:08:53 PDT 2009,NO_QUERY,londonfox,I think there is something wrong with me. I have worn a skirt two days in a row and am looking for more on the net. 
4410,4,1882077086,Fri May 22 06:11:04 PDT 2009,NO_QUERY,tamaryn,@sheenabeaston I couldn't agree more. I've only had one manicure in my life and it chipped off that day. I'm not delicate enough I guess. 
4411,4,1468681940,Tue Apr 07 03:08:16 PDT 2009,NO_QUERY,markdavidson,"@InnaLA_RE Lately, I've been a bad model for what to do on Twitter. Make at least 80% of your post on Twitter @replies. Engage people. "
4412,0,1980618599,Sun May 31 07:14:05 PDT 2009,NO_QUERY,spruceyb,Microsoft may be about to lose a customer. After spending last night saying 360 better than PS3s mine goes and RRoD's on me. 
4413,0,2189745861,Tue Jun 16 00:48:03 PDT 2009,NO_QUERY,allora,off to the docs soon for more antibiotics...aaaaah the joys of a full blown kidney infection 
4414,4,2054916756,Sat Jun 06 08:20:23 PDT 2009,NO_QUERY,canisrufus,"@Fryphile Congrats Fryphile!   now, time for a well-earned rest!"
4415,0,2197317965,Tue Jun 16 13:37:39 PDT 2009,NO_QUERY,Wishme,@Jreinhold206  miss you guys already. Have a safe trip!
4416,4,2045384990,Fri Jun 05 10:38:58 PDT 2009,NO_QUERY,shawnee_dj,you weirdo 
4417,4,2054193332,Sat Jun 06 06:47:26 PDT 2009,NO_QUERY,LucyAnnabel,@mustntgrumble ...and is trying to find comfy ones so she can just make the earring and fasten them together 
4418,0,1964651648,Fri May 29 14:34:50 PDT 2009,NO_QUERY,saaam_,@irishjonasfan lol now your making me feel bad for not coming on  lol
4419,4,1760178770,Sun May 10 20:51:35 PDT 2009,NO_QUERY,x_bini17,Breathe In - Hit The Lights.  It's bed time.
4420,4,2003217894,Tue Jun 02 06:06:55 PDT 2009,NO_QUERY,chrissymcfly,#mcflyforgermany #mcflyforgermany #mcflyforgermany #mcflyforgermany #mcflyforgermany #mcflyforgermany #mcflyforgermany #mcflyforgermany 
4421,4,2182172981,Mon Jun 15 12:49:08 PDT 2009,NO_QUERY,nixenpixen,is a qualified teacher 
4422,0,1881087041,Fri May 22 03:33:22 PDT 2009,NO_QUERY,hotvogue,"I've gone through all my fashion mags even old ones, I'm a little bored "
4423,4,1982567536,Sun May 31 11:28:05 PDT 2009,NO_QUERY,NicTomTom,@podnosh thanks for the blog comment  I'd be v interested in the date for the next surgery!
